file	id	SessionDate	TrialList	CorrectResp1	CorrectResp2	CorrectResp3	FaceCenter	FaceLeft	FaceRight	Fixation1	Fixation2	Fixation3	Fixation4	TestCenter	TestLeft	TestRight	TrialList	TestCenter.ACC	TestLeft.ACC	TestRight.ACC	TestCenter.CRESP	TestLeft.CRESP	TestRight.CRESP	TrialList.Cycle	Fixation1.OffsetTime	Fixation2.OffsetTime	Fixation3.OffsetTime	Fixation4.OffsetTime	MemorizeCenter.OffsetTime	MemorizeLeft.OffsetTime	MemorizeRight.OffsetTime	TestCenter.OffsetTime	TestLeft.OffsetTime	TestRight.OffsetTime	Fixation1.OnsetTime	Fixation2.OnsetTime	Fixation3.OnsetTime	Fixation4.OnsetTime	MemorizeCenter.OnsetTime	MemorizeLeft.OnsetTime	MemorizeRight.OnsetTime	TestCenter.OnsetTime	TestLeft.OnsetTime	TestRight.OnsetTime	TestCenter.RESP	TestRight.RESP	TestCenter.RT	TestLeft.RT	TestRight.RT
2/158/CMFT-158-2.txt	158	NA	2	3	4	4	Dan_frontal_study.bmp	Dan_Left_Study.bmp	Dan_Right_Frontal.bmp	7500	3000	1500	7500	D2_Identical_Frontal.bmp	D1_Identical_Left.bmp	D3_Identical_Right.bmp	2	1	1	1	4	3	4	1	99366	111366	117366	129366	105366	102366	108366	121866	115866	133866	91972	108472	115961	121962	102470	99461	105463	117466	111464	129468	4	4	1774	1694	2872
2/158/CMFT-158-2.txt	158	NA	3	4	4	2	Jim_front.bmp	Jim_left.bmp	Jim_right.bmp	3000	6000	4500	6000	J_2_Iden_Front.bmp	J_1_Iden_L.bmp	J_3_Iden_R.bmp	3	1	1	1	4	4	2	1	136866	151866	160866	171366	142866	139866	145866	165366	156366	175866	133965	145968	156466	165477	139967	136974	142976	160963	151969	171462	4	2	2811	1485	2120
2/158/CMFT-158-2.txt	158	NA	4	3	4	2	Matt_front.bmp	Matt_left_cropped.bmp	Matt_right_cropped.bmp	4500	7500	4500	6000	M_2_Iden_Front.bmp	M_1_Iden_L.bmp	M_3_Iden_R.bmp	4	1	1	1	4	3	2	1	180366	196866	205866	216366	186366	183366	189366	210366	201366	220866	175975	189466	201469	210462	183464	180472	186473	205966	196972	216464	4	2	3170	2259	2372
2/158/CMFT-158-2.txt	158	NA	5	4	2	4	Nate_front_cropped.bmp	Nate_left_cropped.bmp	Nate_right_cropped.bmp	6000	7500	3000	4500	N_2_Iden_Front.bmp	N_1_Iden_L.bmp	N_3_Iden_R.bmp	5	1	1	1	2	4	4	1	226866	243366	250866	259866	232866	229866	235866	255366	247866	264366	220961	235973	247975	255465	229971	226962	232964	250968	243462	259962	2	4	1940	3055	3348
2/158/CMFT-158-2.txt	158	NA	6	2	4	2	Zack_Front_cropped.bmp	Zack_Left_cropped.bmp	Zack_Right_Cropped.bmp	7500	1500	6000	4500	Z_2_Iden_Front.bmp	Z_1_Iden_L.bmp	Z_3_Iden_R.bmp	6	1	1	1	4	2	2	1	271866	282366	292866	301866	277866	274866	280866	297366	286866	306366	264475	280975	286976	297475	274973	271964	277966	292961	282463	301971	4	2	1953	1671	2085
2/161/CMFT-161-2.txt	161	11-07-2013	1	3	4	4	Bob_frontal_study.bmp	Bob_left_study.bmp	Bob_right_study.bmp	10500	3000	6000	6000	B2_Identical_Frontal.bmp	B1_Identical_Left.bmp	B3_Identical_Right.bmp	1	1	1	1	4	3	4	1	62695	74695	85195	95695	68695	65695	71695	89695	79195	100195	52301	71793	79299	89797	65792	62799	68801	85300	74802	95799	4	4	1829	1169	1462
2/161/CMFT-161-2.txt	161	NA	2	3	4	4	Dan_frontal_study.bmp	Dan_Left_Study.bmp	Dan_Right_Frontal.bmp	7500	3000	1500	7500	D2_Identical_Frontal.bmp	D1_Identical_Left.bmp	D3_Identical_Right.bmp	2	1	1	NA	4	3	4	1	107695	119695	125695	137695	113695	110695	116695	130195	124195	142195	100295	116795	124301	130302	110794	107801	113803	125805	119804	137791	4	2	2835	2943	2664
2/161/CMFT-161-2.txt	161	NA	3	4	4	2	Jim_front.bmp	Jim_left.bmp	Jim_right.bmp	3000	6000	4500	6000	J_2_Iden_Front.bmp	J_1_Iden_L.bmp	J_3_Iden_R.bmp	3	1	1	1	4	4	2	1	145195	160195	169195	179695	151195	148195	154195	173695	164695	184195	142305	154291	164806	173800	148290	145297	151299	169303	160292	179801	4	2	1450	2411	1800
2/161/CMFT-161-2.txt	161	NA	4	3	4	2	Matt_front.bmp	Matt_left_cropped.bmp	Matt_right_cropped.bmp	4500	7500	4500	6000	M_2_Iden_Front.bmp	M_1_Iden_L.bmp	M_3_Iden_R.bmp	4	1	1	1	4	3	2	1	188695	205195	214195	224695	194695	191695	197695	218695	209695	229195	184298	197805	209791	218802	191804	188795	194796	214305	205294	224803	4	2	1062	1905	3055
2/161/CMFT-161-2.txt	161	NA	5	4	2	4	Nate_front_cropped.bmp	Nate_left_cropped.bmp	Nate_right_cropped.bmp	6000	7500	3000	4500	N_2_Iden_Front.bmp	N_1_Iden_L.bmp	N_3_Iden_R.bmp	5	1	1	1	2	4	4	1	235195	251695	259195	268195	241195	238195	244195	263695	256195	272695	229300	244295	256298	263803	238293	235301	241302	259290	251801	268300	2	4	2059	1982	2814
2/161/CMFT-161-2.txt	161	NA	6	2	4	2	Zack_Front_cropped.bmp	Zack_Left_cropped.bmp	Zack_Right_Cropped.bmp	7500	1500	6000	4500	Z_2_Iden_Front.bmp	Z_1_Iden_L.bmp	Z_3_Iden_R.bmp	6	1	1	1	4	2	2	1	280195	290695	301195	310195	286195	283195	289195	305695	295195	314695	272797	289297	295298	305796	283295	280303	286304	301299	290801	310293	4	2	2201	1888	1527
2/170/CMFT-170-2.txt	170	06-15-2013	1	3	4	4	Bob_frontal_study.bmp	Bob_left_study.bmp	Bob_right_study.bmp	10500	3000	6000	6000	B2_Identical_Frontal.bmp	B1_Identical_Left.bmp	B3_Identical_Right.bmp	1	1	1	1	4	3	4	1	65544	77544	88044	98544	71544	68544	74544	92544	82044	103044	55153	74645	82151	92649	68643	65651	71652	88152	77654	98650	4	4	2964	1551	1631
2/170/CMFT-170-2.txt	170	NA	2	3	4	4	Dan_frontal_study.bmp	Dan_Left_Study.bmp	Dan_Right_Frontal.bmp	7500	3000	1500	7500	D2_Identical_Frontal.bmp	D1_Identical_Left.bmp	D3_Identical_Right.bmp	2	NA	1	1	4	3	4	1	110544	122544	128544	140544	116544	113544	119544	133044	127044	145044	103147	119647	127152	133154	113645	110653	116654	128640	122639	140643	NA	4	NA	2738	4184
2/170/CMFT-170-2.txt	170	NA	3	4	4	2	Jim_front.bmp	Jim_left.bmp	Jim_right.bmp	3000	6000	4500	6000	J_2_Iden_Front.bmp	J_1_Iden_L.bmp	J_3_Iden_R.bmp	3	1	1	1	4	4	2	1	148044	163044	172044	182544	154044	151044	157044	176544	167544	187044	145140	157143	167641	176651	151141	148149	154150	172154	163144	182653	4	2	2564	3142	2778
2/170/CMFT-170-2.txt	170	NA	4	3	4	2	Matt_front.bmp	Matt_left_cropped.bmp	Matt_right_cropped.bmp	4500	7500	4500	6000	M_2_Iden_Front.bmp	M_1_Iden_L.bmp	M_3_Iden_R.bmp	4	1	1	1	4	3	2	1	191544	208044	217044	227544	197544	194544	200544	221544	212544	232044	187149	200640	212643	221653	194639	191646	197648	217140	208146	227655	4	2	3707	4086	2737
2/170/CMFT-170-2.txt	170	NA	5	4	2	4	Nate_front_cropped.bmp	Nate_left_cropped.bmp	Nate_right_cropped.bmp	6000	7500	3000	4500	N_2_Iden_Front.bmp	N_1_Iden_L.bmp	N_3_Iden_R.bmp	5	1	1	1	2	4	4	1	238044	254544	262044	271044	244044	241044	247044	266544	259044	275544	232151	247146	259149	266655	241145	238153	244154	262141	254652	271152	2	4	2047	3003	2233
2/170/CMFT-170-2.txt	170	NA	6	2	4	2	Zack_Front_cropped.bmp	Zack_Left_cropped.bmp	Zack_Right_Cropped.bmp	7500	1500	6000	4500	Z_2_Iden_Front.bmp	Z_1_Iden_L.bmp	Z_3_Iden_R.bmp	6	NA	1	1	4	2	2	1	283044	293544	304044	313044	289044	286044	292044	308544	298044	317544	275649	292148	298150	308648	286147	283155	289139	304151	293653	313145	NA	2	NA	3721	1692
2/174/CMFT-174-2.txt	174	06-19-2013	1	3	4	4	Bob_frontal_study.bmp	Bob_left_study.bmp	Bob_right_study.bmp	10500	3000	6000	6000	B2_Identical_Frontal.bmp	B1_Identical_Left.bmp	B3_Identical_Right.bmp	1	1	1	1	4	3	4	1	50431	62431	72931	83431	56431	53431	59431	77431	66931	87931	40043	59534	67040	77539	53533	50541	56542	73042	62527	83540	4	4	1211	1830	1118
2/174/CMFT-174-2.txt	174	NA	2	3	4	4	Dan_frontal_study.bmp	Dan_Left_Study.bmp	Dan_Right_Frontal.bmp	7500	3000	1500	7500	D2_Identical_Frontal.bmp	D1_Identical_Left.bmp	D3_Identical_Right.bmp	2	1	1	1	4	3	4	1	95431	107431	113431	125431	101431	98431	104431	117931	111931	129931	88037	104536	112042	118027	98535	95526	101527	113530	107529	125533	4	4	1684	925	1236
2/174/CMFT-174-2.txt	174	NA	3	4	4	2	Jim_front.bmp	Jim_left.bmp	Jim_right.bmp	3000	6000	4500	6000	J_2_Iden_Front.bmp	J_1_Iden_L.bmp	J_3_Iden_R.bmp	3	1	1	1	4	4	2	1	132931	147931	156931	167431	138931	135931	141931	161431	152431	171931	130030	142032	152531	161541	136031	133039	139040	157027	148034	167526	4	2	1216	1251	1827
2/174/CMFT-174-2.txt	174	NA	4	3	4	2	Matt_front.bmp	Matt_left_cropped.bmp	Matt_right_cropped.bmp	4500	7500	4500	6000	M_2_Iden_Front.bmp	M_1_Iden_L.bmp	M_3_Iden_R.bmp	4	1	1	NA	4	3	2	1	176431	192931	201931	212431	182431	179431	185431	206431	197431	216931	172039	185530	197532	206526	179528	176536	182537	202029	193036	212527	4	3	1290	2298	1947
2/174/CMFT-174-2.txt	174	NA	5	4	2	4	Nate_front_cropped.bmp	Nate_left_cropped.bmp	Nate_right_cropped.bmp	6000	7500	3000	4500	N_2_Iden_Front.bmp	N_1_Iden_L.bmp	N_3_Iden_R.bmp	5	1	1	1	2	4	4	1	222931	239431	246931	255931	228931	225931	231931	251431	243931	260431	217041	232036	244039	251528	226035	223026	229027	247031	239542	256042	2	4	1911	2510	1254
2/174/CMFT-174-2.txt	174	NA	6	2	4	2	Zack_Front_cropped.bmp	Zack_Left_cropped.bmp	Zack_Right_Cropped.bmp	7500	1500	6000	4500	Z_2_Iden_Front.bmp	Z_1_Iden_L.bmp	Z_3_Iden_R.bmp	6	1	1	1	4	2	2	1	267931	278431	288931	297931	273931	270931	276931	293431	282931	302431	260538	277038	283039	293538	271037	268028	274029	289041	278526	298034	4	2	2111	1470	1723
2/193/CMFT-193-2.txt	193	11-27-2013	1	3	4	4	Bob_frontal_study.bmp	Bob_left_study.bmp	Bob_right_study.bmp	10500	3000	6000	6000	B2_Identical_Frontal.bmp	B1_Identical_Left.bmp	B3_Identical_Right.bmp	1	1	1	NA	4	3	4	1	50137	62137	72637	83137	56137	53137	59137	77137	66637	87637	39745	59237	66743	77241	53236	50244	56245	72745	62246	83243	4	3	2043	1559	1910
2/193/CMFT-193-2.txt	193	NA	2	3	4	4	Dan_frontal_study.bmp	Dan_Left_Study.bmp	Dan_Right_Frontal.bmp	7500	3000	1500	7500	D2_Identical_Frontal.bmp	D1_Identical_Left.bmp	D3_Identical_Right.bmp	2	1	1	1	4	3	4	1	95137	107137	113137	125137	101137	98137	104137	117637	111637	129637	87740	104239	111745	117746	98238	95246	101247	113233	107232	125236	4	4	2181	2575	1963
2/193/CMFT-193-2.txt	193	NA	3	4	4	2	Jim_front.bmp	Jim_left.bmp	Jim_right.bmp	3000	6000	4500	6000	J_2_Iden_Front.bmp	J_1_Iden_L.bmp	J_3_Iden_R.bmp	3	1	1	1	4	4	2	1	132637	147637	156637	167137	138637	135637	141637	161137	152137	171637	129733	141735	152233	161244	135734	132742	138743	156747	147737	167245	4	2	2178	2866	2850
2/193/CMFT-193-2.txt	193	NA	4	3	4	2	Matt_front.bmp	Matt_left_cropped.bmp	Matt_right_cropped.bmp	4500	7500	4500	6000	M_2_Iden_Front.bmp	M_1_Iden_L.bmp	M_3_Iden_R.bmp	4	1	NA	1	4	3	2	1	176137	192637	201637	212137	182137	179137	185137	206137	197137	216637	171742	185233	197235	206246	179248	176239	182240	201732	192738	212247	4	2	3339	2368	2892
2/193/CMFT-193-2.txt	193	NA	5	4	2	4	Nate_front_cropped.bmp	Nate_left_cropped.bmp	Nate_right_cropped.bmp	6000	7500	3000	4500	N_2_Iden_Front.bmp	N_1_Iden_L.bmp	N_3_Iden_R.bmp	5	1	1	1	2	4	4	1	222637	239137	246637	255637	228637	225637	231637	251137	243637	260137	216744	231739	243742	251248	225738	222745	228747	246734	239245	255744	2	4	1981	2417	1627
2/193/CMFT-193-2.txt	193	NA	6	2	4	2	Zack_Front_cropped.bmp	Zack_Left_cropped.bmp	Zack_Right_Cropped.bmp	7500	1500	6000	4500	Z_2_Iden_Front.bmp	Z_1_Iden_L.bmp	Z_3_Iden_R.bmp	6	1	1	NA	4	2	2	1	267637	278137	288637	297637	273637	270637	276637	293137	282637	302137	260241	276741	282742	293241	270740	267747	273732	288744	278245	297737	4	4	1519	2343	2822
2/195/CMFT-195-2.txt	195	07-16-2013	1	3	4	4	Bob_frontal_study.bmp	Bob_left_study.bmp	Bob_right_study.bmp	10500	3000	6000	6000	B2_Identical_Frontal.bmp	B1_Identical_Left.bmp	B3_Identical_Right.bmp	1	1	1	1	4	3	4	1	58066	70066	80566	91066	64066	61066	67066	85066	74566	95566	47676	67168	74674	85172	61166	58174	64175	80675	70177	91173	4	4	2553	1505	1273
2/195/CMFT-195-2.txt	195	NA	2	3	4	4	Dan_frontal_study.bmp	Dan_Left_Study.bmp	Dan_Right_Frontal.bmp	7500	3000	1500	7500	D2_Identical_Frontal.bmp	D1_Identical_Left.bmp	D3_Identical_Right.bmp	2	1	1	1	4	3	4	1	103066	115066	121066	133066	109066	106066	112066	125566	119566	137566	95670	112170	119676	125661	106169	103176	109161	121164	115163	133167	4	4	1100	1066	1173
2/195/CMFT-195-2.txt	195	NA	3	4	4	2	Jim_front.bmp	Jim_left.bmp	Jim_right.bmp	3000	6000	4500	6000	J_2_Iden_Front.bmp	J_1_Iden_L.bmp	J_3_Iden_R.bmp	3	1	1	1	4	4	2	1	140566	155566	164566	175066	146566	143566	149566	169066	160066	179566	137664	149667	160165	169176	143665	140673	146674	164662	155668	175177	4	2	1229	1458	2002
2/195/CMFT-195-2.txt	195	NA	4	3	4	2	Matt_front.bmp	Matt_left_cropped.bmp	Matt_right_cropped.bmp	4500	7500	4500	6000	M_2_Iden_Front.bmp	M_1_Iden_L.bmp	M_3_Iden_R.bmp	4	1	1	1	4	3	2	1	184066	200566	209566	220066	190066	187066	193066	214066	205066	224566	179674	193165	205168	214161	187163	184171	190172	209665	200671	220163	4	2	3168	2434	2338
2/195/CMFT-195-2.txt	195	NA	5	4	2	4	Nate_front_cropped.bmp	Nate_left_cropped.bmp	Nate_right_cropped.bmp	6000	7500	3000	4500	N_2_Iden_Front.bmp	N_1_Iden_L.bmp	N_3_Iden_R.bmp	5	1	1	1	2	4	4	1	230566	247066	254566	263566	236566	233566	239566	259066	251566	268066	224677	239672	251675	259164	233670	230661	236663	254667	247161	263661	2	4	2073	1376	1404
2/195/CMFT-195-2.txt	195	NA	6	2	4	2	Zack_Front_cropped.bmp	Zack_Left_cropped.bmp	Zack_Right_Cropped.bmp	7500	1500	6000	4500	Z_2_Iden_Front.bmp	Z_1_Iden_L.bmp	Z_3_Iden_R.bmp	6	1	1	1	4	2	2	1	275566	286066	296566	305566	281566	278566	284566	301066	290566	310066	268175	284674	290676	301174	278673	275664	281665	296661	286162	305671	4	2	2560	1279	1799
2/196/CMFT-196-2.txt	196	01-22-2014	1	3	4	4	Bob_frontal_study.bmp	Bob_left_study.bmp	Bob_right_study.bmp	10500	3000	6000	6000	B2_Identical_Frontal.bmp	B1_Identical_Left.bmp	B3_Identical_Right.bmp	1	1	1	1	4	3	4	1	51004	63004	73504	84004	57004	54004	60004	78004	67504	88504	40615	60107	67613	78111	54106	51113	57115	73614	63099	84113	4	4	1905	2287	2116
2/196/CMFT-196-2.txt	196	NA	2	3	4	4	Dan_frontal_study.bmp	Dan_Left_Study.bmp	Dan_Right_Frontal.bmp	7500	3000	1500	7500	D2_Identical_Frontal.bmp	D1_Identical_Left.bmp	D3_Identical_Right.bmp	2	1	1	1	4	3	4	1	96004	108004	114004	126004	102004	99004	105004	118504	112504	130504	88610	105109	112599	118600	99108	96099	102100	114103	108102	126106	4	4	3750	2760	3687
2/196/CMFT-196-2.txt	196	NA	3	4	4	2	Jim_front.bmp	Jim_left.bmp	Jim_right.bmp	3000	6000	4500	6000	J_2_Iden_Front.bmp	J_1_Iden_L.bmp	J_3_Iden_R.bmp	3	1	1	1	4	4	2	1	133504	148504	157504	168004	139504	136504	142504	162004	153004	172504	130603	142606	153104	162114	136604	133612	139613	157601	148607	168099	4	2	1668	3192	2239
2/196/CMFT-196-2.txt	196	NA	4	3	4	2	Matt_front.bmp	Matt_left_cropped.bmp	Matt_right_cropped.bmp	4500	7500	4500	6000	M_2_Iden_Front.bmp	M_1_Iden_L.bmp	M_3_Iden_R.bmp	4	1	NA	1	4	3	2	1	177004	193504	202504	213004	183004	180004	186004	207004	198004	217504	172613	186103	198106	207100	180102	177110	183111	202603	193609	213102	4	2	2733	3247	2934
2/196/CMFT-196-2.txt	196	NA	5	4	2	4	Nate_front_cropped.bmp	Nate_left_cropped.bmp	Nate_right_cropped.bmp	6000	7500	3000	4500	N_2_Iden_Front.bmp	N_1_Iden_L.bmp	N_3_Iden_R.bmp	5	NA	1	1	2	4	4	1	223504	240004	247504	256504	229504	226504	232504	252004	244504	261004	217615	232610	244613	252102	226609	223600	229601	247606	240100	256599	4	4	3162	2320	2299
2/196/CMFT-196-2.txt	196	NA	6	2	4	2	Zack_Front_cropped.bmp	Zack_Left_cropped.bmp	Zack_Right_Cropped.bmp	7500	1500	6000	4500	Z_2_Iden_Front.bmp	Z_1_Iden_L.bmp	Z_3_Iden_R.bmp	6	1	1	1	4	2	2	1	268504	279004	289504	298504	274504	271504	277504	294004	283504	303004	261113	277613	283614	294112	271611	268602	274604	289599	279100	298609	4	2	2015	2907	1988
2/200/CMFT-200-2.txt	200	06-19-2013	1	3	4	4	Bob_frontal_study.bmp	Bob_left_study.bmp	Bob_right_study.bmp	10500	3000	6000	6000	B2_Identical_Frontal.bmp	B1_Identical_Left.bmp	B3_Identical_Right.bmp	1	NA	NA	1	4	3	4	1	117919	129919	140419	150919	123919	120919	126919	144919	134419	155419	107527	127019	134524	145023	121017	118025	124026	140526	130028	151024	3	4	3259	4254	3594
2/200/CMFT-200-2.txt	200	NA	2	3	4	4	Dan_frontal_study.bmp	Dan_Left_Study.bmp	Dan_Right_Frontal.bmp	7500	3000	1500	7500	D2_Identical_Frontal.bmp	D1_Identical_Left.bmp	D3_Identical_Right.bmp	2	NA	NA	NA	4	3	NA	1	162919	174919	180919	192919	168919	165919	171919	185419	179419	197419	155521	172020	179526	185528	166019	163027	169028	181014	175030	193017	2	NA	4090	3444	NA
2/200/CMFT-200-2.txt	200	NA	3	4	4	2	Jim_front.bmp	Jim_left.bmp	Jim_right.bmp	3000	6000	4500	6000	J_2_Iden_Front.bmp	J_1_Iden_L.bmp	J_3_Iden_R.bmp	3	NA	NA	NA	4	4	2	1	200419	215419	224419	234919	206419	203419	209419	228919	219919	239419	197514	209516	220015	229025	203515	200523	206524	224528	215518	235027	2	4	2429	3164	3648
2/200/CMFT-200-2.txt	200	NA	4	3	4	2	Matt_front.bmp	Matt_left_cropped.bmp	Matt_right_cropped.bmp	4500	7500	4500	6000	M_2_Iden_Front.bmp	M_1_Iden_L.bmp	M_3_Iden_R.bmp	4	NA	NA	NA	4	3	2	1	243919	260419	269419	279919	249919	246919	252919	273919	264919	284419	239523	253014	265017	274027	247029	244020	250022	269530	260520	280028	2	3	3696	2618	4133
2/200/CMFT-200-2.txt	200	NA	5	4	2	4	Nate_front_cropped.bmp	Nate_left_cropped.bmp	Nate_right_cropped.bmp	6000	7500	3000	4500	N_2_Iden_Front.bmp	N_1_Iden_L.bmp	N_3_Iden_R.bmp	5	NA	NA	NA	2	4	4	1	290419	306919	314419	323419	296419	293419	299419	318919	311419	327919	284525	299520	311523	319029	293519	290527	296528	314515	307026	323526	4	2	2677	2838	3427
2/200/CMFT-200-2.txt	200	NA	6	2	4	2	Zack_Front_cropped.bmp	Zack_Left_cropped.bmp	Zack_Right_Cropped.bmp	7500	1500	6000	4500	Z_2_Iden_Front.bmp	Z_1_Iden_L.bmp	Z_3_Iden_R.bmp	6	1	1	NA	4	2	2	1	335419	345919	356419	365419	341419	338419	344419	360919	350419	369919	328023	344522	350524	361022	338521	335529	341530	356525	346027	365519	4	3	2995	2658	3307
2/203/CMFT-203-2.txt	203	07-11-2013	1	3	4	4	Bob_frontal_study.bmp	Bob_left_study.bmp	Bob_right_study.bmp	10500	3000	6000	6000	B2_Identical_Frontal.bmp	B1_Identical_Left.bmp	B3_Identical_Right.bmp	1	NA	1	1	4	3	4	1	50783	62783	73283	83783	56783	53783	59783	77783	67283	88283	40402	59894	67383	77881	53892	50883	56885	73384	62886	83883	3	4	1570	1766	2442
2/203/CMFT-203-2.txt	203	NA	2	3	4	4	Dan_frontal_study.bmp	Dan_Left_Study.bmp	Dan_Right_Frontal.bmp	7500	3000	1500	7500	D2_Identical_Frontal.bmp	D1_Identical_Left.bmp	D3_Identical_Right.bmp	2	1	1	1	4	3	4	1	95783	107783	113783	125783	101783	98783	104783	118283	112283	130283	88380	104879	112385	118387	98878	95885	101887	113890	107888	125893	4	4	2149	2343	1498
2/203/CMFT-203-2.txt	203	NA	3	4	4	2	Jim_front.bmp	Jim_left.bmp	Jim_right.bmp	3000	6000	4500	6000	J_2_Iden_Front.bmp	J_1_Iden_L.bmp	J_3_Iden_R.bmp	3	1	NA	1	4	4	2	1	133283	148283	157283	167783	139283	136283	142283	161783	152783	172283	130389	142392	152891	161884	136391	133382	139383	157388	148394	167886	4	2	1429	2691	1835
2/203/CMFT-203-2.txt	203	NA	4	3	4	2	Matt_front.bmp	Matt_left_cropped.bmp	Matt_right_cropped.bmp	4500	7500	4500	6000	M_2_Iden_Front.bmp	M_1_Iden_L.bmp	M_3_Iden_R.bmp	4	NA	1	NA	4	3	2	1	176783	193283	202283	212783	182783	179783	185783	206783	197783	217283	172383	185890	197893	206887	179889	176880	182881	202390	193379	212888	3	4	2257	1568	1569
2/203/CMFT-203-2.txt	203	NA	5	4	2	4	Nate_front_cropped.bmp	Nate_left_cropped.bmp	Nate_right_cropped.bmp	6000	7500	3000	4500	N_2_Iden_Front.bmp	N_1_Iden_L.bmp	N_3_Iden_R.bmp	5	NA	1	1	2	4	4	1	223283	239783	247283	256283	229283	226283	232283	251783	244283	260783	217385	232380	244383	251889	226379	223386	229388	247392	239886	256386	3	4	1679	2029	1773
2/203/CMFT-203-2.txt	203	NA	6	2	4	2	Zack_Front_cropped.bmp	Zack_Left_cropped.bmp	Zack_Right_Cropped.bmp	7500	1500	6000	4500	Z_2_Iden_Front.bmp	Z_1_Iden_L.bmp	Z_3_Iden_R.bmp	6	NA	NA	NA	4	2	2	1	268283	278783	289283	298283	274283	271283	277283	293783	283283	302783	260883	277383	283384	293882	271381	268389	274390	289385	278887	298379	2	3	1062	1543	1703
2/204/CMFT-204-2.txt	204	03-19-2014	1	3	4	4	Bob_frontal_study.bmp	Bob_left_study.bmp	Bob_right_study.bmp	10500	3000	6000	6000	B2_Identical_Frontal.bmp	B1_Identical_Left.bmp	B3_Identical_Right.bmp	1	1	1	1	4	3	4	1	55583	67583	78083	88583	61583	58583	64583	82583	72083	93083	45197	64689	72178	82693	58687	55678	61680	78179	67681	88678	4	4	1779	1431	1442
2/204/CMFT-204-2.txt	204	NA	2	3	4	4	Dan_frontal_study.bmp	Dan_Left_Study.bmp	Dan_Right_Frontal.bmp	7500	3000	1500	7500	D2_Identical_Frontal.bmp	D1_Identical_Left.bmp	D3_Identical_Right.bmp	2	1	1	1	4	3	4	1	100583	112583	118583	130583	106583	103583	109583	123083	117083	135083	93191	109691	117180	123182	103689	100680	106682	118685	112683	130687	4	4	1984	1383	1824
2/204/CMFT-204-2.txt	204	NA	3	4	4	2	Jim_front.bmp	Jim_left.bmp	Jim_right.bmp	3000	6000	4500	6000	J_2_Iden_Front.bmp	J_1_Iden_L.bmp	J_3_Iden_R.bmp	3	1	1	NA	4	4	2	1	138083	153083	162083	172583	144083	141083	147083	166583	157583	177083	135184	147187	157686	166679	141186	138193	144178	162182	153189	172681	4	3	2499	1101	2042
2/204/CMFT-204-2.txt	204	NA	4	3	4	2	Matt_front.bmp	Matt_left_cropped.bmp	Matt_right_cropped.bmp	4500	7500	4500	6000	M_2_Iden_Front.bmp	M_1_Iden_L.bmp	M_3_Iden_R.bmp	4	1	1	NA	4	3	2	1	181583	198083	207083	217583	187583	184583	190583	211583	202583	222083	177178	190685	202688	211682	184684	181691	187693	207185	198191	217683	4	4	2764	1493	2600
2/204/CMFT-204-2.txt	204	NA	5	4	2	4	Nate_front_cropped.bmp	Nate_left_cropped.bmp	Nate_right_cropped.bmp	6000	7500	3000	4500	N_2_Iden_Front.bmp	N_1_Iden_L.bmp	N_3_Iden_R.bmp	5	1	NA	1	2	4	4	1	228083	244583	252083	261083	234083	231083	237083	256583	249083	265583	222180	237192	249178	256684	231190	228181	234183	252187	244681	261181	2	4	2124	2258	2030
2/204/CMFT-204-2.txt	204	NA	6	2	4	2	Zack_Front_cropped.bmp	Zack_Left_cropped.bmp	Zack_Right_Cropped.bmp	7500	1500	6000	4500	Z_2_Iden_Front.bmp	Z_1_Iden_L.bmp	Z_3_Iden_R.bmp	6	1	1	1	4	2	2	1	273083	283583	294083	303083	279083	276083	282083	298583	288083	307583	265678	282194	288179	298694	276193	273184	279185	294180	283682	303191	4	2	1202	1180	1590
2/205/CMFT-205-2.txt	205	08-14-2013	1	3	4	4	Bob_frontal_study.bmp	Bob_left_study.bmp	Bob_right_study.bmp	10500	3000	6000	6000	B2_Identical_Frontal.bmp	B1_Identical_Left.bmp	B3_Identical_Right.bmp	1	1	1	1	4	3	4	1	47274	59274	69774	80274	53274	50274	56274	74274	63774	84774	36887	56379	63885	74383	50378	47369	53370	69870	59372	80385	4	4	1638	1153	1380
2/205/CMFT-205-2.txt	205	NA	2	3	4	4	Dan_frontal_study.bmp	Dan_Left_Study.bmp	Dan_Right_Frontal.bmp	7500	3000	1500	7500	D2_Identical_Frontal.bmp	D1_Identical_Left.bmp	D3_Identical_Right.bmp	2	1	1	1	4	3	4	1	92274	104274	110274	122274	98274	95274	101274	114774	108774	126774	84882	101381	108870	114872	95380	92371	98372	110375	104374	122378	4	4	1361	1087	1849
2/205/CMFT-205-2.txt	205	NA	3	4	4	2	Jim_front.bmp	Jim_left.bmp	Jim_right.bmp	3000	6000	4500	6000	J_2_Iden_Front.bmp	J_1_Iden_L.bmp	J_3_Iden_R.bmp	3	1	1	1	4	4	2	1	129774	144774	153774	164274	135774	132774	138774	158274	149274	168774	126875	138877	149376	158369	132876	129884	135885	153873	144879	164371	4	2	1180	1463	1505
