file	id	SessionDate	TrialList	CorrectResp1	CorrectResp2	CorrectResp3	BackImage	FrontImage	SideImage	Fixation1	Fixation2	Fixation3	Fixation4	TestBack	TestFront	TestSide	TrialList	TestBack.ACC	TestFront.ACC	TestSide.ACC	TestFront.CRESP	TestSide.CRESP	TrialList.Cycle	Fixation2.Duration	Fixation1.OffsetTime	Fixation2.OffsetTime	Fixation3.OffsetTime	Fixation4.OffsetTime	MemorizeBack.OffsetTime	MemorizeFront.OffsetTime	MemorizeSide.OffsetTime	TestBack.OffsetTime	TestFront.OffsetTime	TestSide.OffsetTime	Fixation1.OnsetTime	Fixation2.OnsetTime	Fixation3.OnsetTime	Fixation4.OnsetTime	MemorizeBack.OnsetTime	MemorizeFront.OnsetTime	MemorizeSide.OnsetTime	TestBack.OnsetTime	TestFront.OnsetTime	TestSide.OnsetTime	TestFront.RESP	TestSide.RESP	TestBack.RT	TestFront.RT	TestSide.RT
1/166/Cars-166-1.txt	166	NA	5	3	3	4	Target5_ChevyImpala_Back	Target5_ChevyImpala_Front	Target5_ChevyImpala_Side	1500	3000	1500	6000	5_CI_Back_Cond1_3	5_CI_Front_Cond1_2	5_CI_Side_Cond1_2	5	1	NA	NA	3	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	1822	NA	3270
1/166/Cars-166-1.txt	166	NA	6	4	2	4	Target6_ToyotaCamry_Back	Target6_ToyotaCamry_Front	Target6_ToyotaCamry_Side	7500	7500	1500	1500	6_TC_Back_Cond1_3	6_TC_Front_Cond1_3	6_TC_Side_Cond1_1	6	1	NA	1	4	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	2	2393	3967	3241
1/167/Cars-167-1.txt	167	04-28-2012	1	4	2	2	Target1_AcuraRL_Back	Target1_AcuraRL_Front	Target1_AcuraRL_Side	15000	7500	6000	3000	1_ARL_Back_Cond1_1	1_ARL_Front_Cond1_3	1_ARL_Side_Cond1_1	1	NA	1	NA	4	2	1	7500	40868	57368	67868	75368	49868	43868	46868	79868	61868	72368	25986	49975	61978	72476	46966	40964	43973	75468	57464	67979	4	3	1497	1703	2909
1/167/Cars-167-1.txt	167	NA	2	2	3	3	Target2_HondaCivic_Back	Target2_HondaCivic_Front	Target2_HondaCivic_Side	3000	7500	4500	6000	2_HC_Back_Cond1_2	2_HC_Front_Cond1_1	2_HC_Side_Cond1_2	2	1	1	1	2	3	1	7500	82868	99368	108368	118868	91868	85868	88868	123368	103868	112868	79965	91968	103971	112965	88976	82974	85967	118966	99474	108468	2	3	1693	1855	1546
1/167/Cars-167-1.txt	167	NA	3	3	4	4	Target3_FordTaurus_Back	Target3_FordTaurus_Front	Target3_FordTaurus_Side	3000	4500	7500	7500	3_FT_Back_Cond1_3	3_FT_Front_Cond1_2	3_FT_Side_Cond1_3	3	1	1	1	3	4	1	4500	126368	139868	151868	163868	135368	129368	132368	168368	144368	156368	123463	135466	144476	156479	132473	126472	129464	163968	139963	151966	3	4	2623	1727	2355
1/167/Cars-167-1.txt	167	NA	4	2	4	2	Target4_KiaSpectra_Back	Target4_KiaSpectra_Front	Target4_KiaSpectra_Side	7500	7500	1500	7500	4_KS_Back_Cond1_1	4_KS_Front_Cond1_1	4_KS_Side_Cond1_3	4	1	1	1	2	4	1	7500	175868	192368	198368	210368	184868	178868	181868	214868	196868	202868	168465	184965	196968	202969	181973	175971	178964	210475	192471	198472	2	4	2945	3086	1850
1/167/Cars-167-1.txt	167	NA	5	3	3	4	Target5_ChevyImpala_Back	Target5_ChevyImpala_Front	Target5_ChevyImpala_Side	1500	3000	1500	6000	5_CI_Back_Cond1_3	5_CI_Front_Cond1_2	5_CI_Side_Cond1_2	5	1	NA	1	3	3	1	3000	216368	228368	234368	244868	225368	219368	222368	249368	232868	238868	214972	225470	232976	238978	222478	216477	219469	244963	228463	234464	2	3	2781	3682	2265
1/167/Cars-167-1.txt	167	NA	6	4	2	4	Target6_ToyotaCamry_Back	Target6_ToyotaCamry_Front	Target6_ToyotaCamry_Side	7500	7500	1500	1500	6_TC_Back_Cond1_3	6_TC_Front_Cond1_3	6_TC_Side_Cond1_1	6	1	1	1	4	2	1	7500	256868	273368	279368	285368	265868	259868	262868	289868	277868	283868	249476	265976	277979	283963	262967	256965	259974	285468	273465	279467	4	2	2404	2132	3325
1/168/Cars-168-1.txt	168	04-28-2012	1	4	2	2	Target1_AcuraRL_Back	Target1_AcuraRL_Front	Target1_AcuraRL_Side	15000	7500	6000	3000	1_ARL_Back_Cond1_1	1_ARL_Front_Cond1_3	1_ARL_Side_Cond1_1	1	1	NA	NA	4	2	1	7500	66604	83104	93604	101104	75604	69604	72604	105604	87604	98104	51719	75708	87711	98209	72699	66714	69707	101202	83214	93712	2	3	2470	2155	1530
1/168/Cars-168-1.txt	168	NA	2	2	3	3	Target2_HondaCivic_Back	Target2_HondaCivic_Front	Target2_HondaCivic_Side	3000	7500	4500	6000	2_HC_Back_Cond1_2	2_HC_Front_Cond1_1	2_HC_Side_Cond1_2	2	1	1	NA	2	3	1	7500	108604	125104	134104	144604	117604	111604	114604	149104	129604	138604	105715	117701	129704	138715	114709	108708	111700	144699	125207	134201	2	4	2254	1631	2355
1/168/Cars-168-1.txt	168	NA	3	3	4	4	Target3_FordTaurus_Back	Target3_FordTaurus_Front	Target3_FordTaurus_Side	3000	4500	7500	7500	3_FT_Back_Cond1_3	3_FT_Front_Cond1_2	3_FT_Side_Cond1_3	3	NA	1	1	3	4	1	4500	152104	165604	177604	189604	161104	155104	158104	194104	170104	182104	149213	161199	170210	182212	158207	152205	155214	189702	165713	177699	3	4	3503	1504	3226
1/168/Cars-168-1.txt	168	NA	4	2	4	2	Target4_KiaSpectra_Back	Target4_KiaSpectra_Front	Target4_KiaSpectra_Side	7500	7500	1500	7500	4_KS_Back_Cond1_1	4_KS_Front_Cond1_1	4_KS_Side_Cond1_3	4	1	1	1	2	4	1	7500	201604	218104	224104	236104	210604	204604	207604	240604	222604	228604	194199	210715	222701	228703	207706	201705	204714	236209	218204	224206	2	4	1616	2662	2358
1/168/Cars-168-1.txt	168	NA	5	3	3	4	Target5_ChevyImpala_Back	Target5_ChevyImpala_Front	Target5_ChevyImpala_Side	1500	3000	1500	6000	5_CI_Back_Cond1_3	5_CI_Front_Cond1_2	5_CI_Side_Cond1_2	5	1	1	1	3	3	1	3000	242104	254104	260104	270604	251104	245104	248104	275104	258604	264604	240705	251204	258710	264711	248211	242210	245202	270713	254213	260214	3	3	1463	1079	1412
1/168/Cars-168-1.txt	168	NA	6	4	2	4	Target6_ToyotaCamry_Back	Target6_ToyotaCamry_Front	Target6_ToyotaCamry_Side	7500	7500	1500	1500	6_TC_Back_Cond1_3	6_TC_Front_Cond1_3	6_TC_Side_Cond1_1	6	1	1	1	4	2	1	7500	282604	299104	305104	311104	291604	285604	288604	315604	303604	309604	275209	291709	303712	309713	288700	282699	285708	311201	299215	305200	4	2	1702	2154	2972
1/170/Cars-170-1.txt	170	05-12-2012	1	4	2	2	Target1_AcuraRL_Back	Target1_AcuraRL_Front	Target1_AcuraRL_Side	15000	7500	6000	3000	1_ARL_Back_Cond1_1	1_ARL_Front_Cond1_3	1_ARL_Side_Cond1_1	1	1	1	1	4	2	1	7500	60216	76716	87216	94716	69216	63216	66216	99216	81216	91716	45333	69322	81325	91823	66313	60311	63320	94815	76811	87326	4	2	2727	1725	4961
1/170/Cars-170-1.txt	170	NA	2	2	3	3	Target2_HondaCivic_Back	Target2_HondaCivic_Front	Target2_HondaCivic_Side	3000	7500	4500	6000	2_HC_Back_Cond1_2	2_HC_Front_Cond1_1	2_HC_Side_Cond1_2	2	1	1	1	2	3	1	7500	102216	118716	127716	138216	111216	105216	108216	142716	123216	132216	99312	111315	123318	132311	108322	102321	105313	138313	118821	127814	2	3	1332	1693	1399
1/170/Cars-170-1.txt	170	NA	3	3	4	4	Target3_FordTaurus_Back	Target3_FordTaurus_Front	Target3_FordTaurus_Side	3000	4500	7500	7500	3_FT_Back_Cond1_3	3_FT_Front_Cond1_2	3_FT_Side_Cond1_3	3	1	1	1	3	4	1	4500	145716	159216	171216	183216	154716	148716	151716	187716	163716	175716	142826	154812	163823	175826	151820	145819	148811	183315	159326	171312	3	4	1485	3580	1684
1/170/Cars-170-1.txt	170	NA	4	2	4	2	Target4_KiaSpectra_Back	Target4_KiaSpectra_Front	Target4_KiaSpectra_Side	7500	7500	1500	7500	4_KS_Back_Cond1_1	4_KS_Front_Cond1_1	4_KS_Side_Cond1_3	4	1	1	1	2	4	1	7500	195216	211716	217716	229716	204216	198216	201216	234216	216216	222216	187812	204311	216314	222316	201319	195318	198327	229821	211817	217819	2	4	1687	1996	3107
1/170/Cars-170-1.txt	170	NA	5	3	3	4	Target5_ChevyImpala_Back	Target5_ChevyImpala_Front	Target5_ChevyImpala_Side	1500	3000	1500	6000	5_CI_Back_Cond1_3	5_CI_Front_Cond1_2	5_CI_Side_Cond1_2	5	1	1	1	3	3	1	3000	235716	247716	253716	264216	244716	238716	241716	268716	252216	258216	234318	244817	252323	258324	241824	235823	238815	264325	247826	253827	3	3	1699	1411	1702
1/170/Cars-170-1.txt	170	NA	6	4	2	4	Target6_ToyotaCamry_Back	Target6_ToyotaCamry_Front	Target6_ToyotaCamry_Side	7500	7500	1500	1500	6_TC_Back_Cond1_3	6_TC_Front_Cond1_3	6_TC_Side_Cond1_1	6	1	1	1	4	2	1	7500	276216	292716	298716	304716	285216	279216	282216	309216	297216	303216	268822	285322	297325	303326	282313	276311	279320	304814	292811	298812	4	2	1751	1329	1716
1/172/Cars-172-1.txt	172	01-12-2012	1	4	2	2	Target1_AcuraRL_Back	Target1_AcuraRL_Front	Target1_AcuraRL_Side	15000	7500	6000	3000	1_ARL_Back_Cond1_1	1_ARL_Front_Cond1_3	1_ARL_Side_Cond1_1	1	NA	NA	1	4	2	1	7500	55347	71847	82347	89847	64347	58347	61347	94347	76347	86847	40449	64455	76458	86956	61446	55444	58453	89948	71944	82442	3	2	1451	1810	2257
1/172/Cars-172-1.txt	172	NA	2	2	3	3	Target2_HondaCivic_Back	Target2_HondaCivic_Front	Target2_HondaCivic_Side	3000	7500	4500	6000	2_HC_Back_Cond1_2	2_HC_Front_Cond1_1	2_HC_Side_Cond1_2	2	1	1	1	2	3	1	7500	97347	113847	122847	133347	106347	100347	103347	137847	118347	127347	94445	106448	118451	127445	103456	97454	100447	133446	113954	122948	2	3	2285	3604	2756
1/172/Cars-172-1.txt	172	NA	3	3	4	4	Target3_FordTaurus_Back	Target3_FordTaurus_Front	Target3_FordTaurus_Side	3000	4500	7500	7500	3_FT_Back_Cond1_3	3_FT_Front_Cond1_2	3_FT_Side_Cond1_3	3	1	1	1	3	4	1	4500	140847	154347	166347	178347	149847	143847	146847	182847	158847	170847	137943	149946	158956	170942	146953	140952	143944	178448	154443	166446	3	4	2808	1372	2604
1/172/Cars-172-1.txt	172	NA	4	2	4	2	Target4_KiaSpectra_Back	Target4_KiaSpectra_Front	Target4_KiaSpectra_Side	7500	7500	1500	7500	4_KS_Back_Cond1_1	4_KS_Front_Cond1_1	4_KS_Side_Cond1_3	4	NA	NA	NA	2	4	1	7500	190347	206847	212847	224847	199347	193347	196347	229347	211347	217347	182945	199445	211448	217449	196453	190451	193444	224955	206951	212952	4	3	3237	2106	3562
1/172/Cars-172-1.txt	172	NA	5	3	3	4	Target5_ChevyImpala_Back	Target5_ChevyImpala_Front	Target5_ChevyImpala_Side	1500	3000	1500	6000	5_CI_Back_Cond1_3	5_CI_Front_Cond1_2	5_CI_Side_Cond1_2	5	1	NA	NA	3	3	1	3000	230847	242847	248847	259347	239847	233847	236847	263847	247347	253347	229452	239950	247456	253458	236958	230957	233949	259442	242943	248944	2	4	1659	3335	2806
1/172/Cars-172-1.txt	172	NA	6	4	2	4	Target6_ToyotaCamry_Back	Target6_ToyotaCamry_Front	Target6_ToyotaCamry_Side	7500	7500	1500	1500	6_TC_Back_Cond1_3	6_TC_Front_Cond1_3	6_TC_Side_Cond1_1	6	NA	1	NA	4	2	1	7500	271347	287847	293847	299847	280347	274347	277347	304347	292347	298347	263956	280456	292442	298443	277447	271445	274454	299948	287945	293946	4	4	3794	1965	1919
1/174/Cars-174-1.txt	174	10-12-2011	1	4	2	2	Target1_AcuraRL_Back	Target1_AcuraRL_Front	Target1_AcuraRL_Side	15000	7500	6000	3000	1_ARL_Back_Cond1_1	1_ARL_Front_Cond1_3	1_ARL_Side_Cond1_1	1	NA	NA	1	4	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	2	2117	2787	4490
1/174/Cars-174-1.txt	174	NA	2	2	3	3	Target2_HondaCivic_Back	Target2_HondaCivic_Front	Target2_HondaCivic_Side	3000	7500	4500	6000	2_HC_Back_Cond1_2	2_HC_Front_Cond1_1	2_HC_Side_Cond1_2	2	1	1	1	2	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	3	2322	2388	1991
1/174/Cars-174-1.txt	174	NA	3	3	4	4	Target3_FordTaurus_Back	Target3_FordTaurus_Front	Target3_FordTaurus_Side	3000	4500	7500	7500	3_FT_Back_Cond1_3	3_FT_Front_Cond1_2	3_FT_Side_Cond1_3	3	1	1	1	3	4	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	4	2061	2330	2190
1/174/Cars-174-1.txt	174	NA	4	2	4	2	Target4_KiaSpectra_Back	Target4_KiaSpectra_Front	Target4_KiaSpectra_Side	7500	7500	1500	7500	4_KS_Back_Cond1_1	4_KS_Front_Cond1_1	4_KS_Side_Cond1_3	4	1	1	1	2	4	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	4	1450	1901	2336
1/174/Cars-174-1.txt	174	NA	5	3	3	4	Target5_ChevyImpala_Back	Target5_ChevyImpala_Front	Target5_ChevyImpala_Side	1500	3000	1500	6000	5_CI_Back_Cond1_3	5_CI_Front_Cond1_2	5_CI_Side_Cond1_2	5	1	NA	1	3	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	3	3037	2366	2502
1/174/Cars-174-1.txt	174	NA	6	4	2	4	Target6_ToyotaCamry_Back	Target6_ToyotaCamry_Front	Target6_ToyotaCamry_Side	7500	7500	1500	1500	6_TC_Back_Cond1_3	6_TC_Front_Cond1_3	6_TC_Side_Cond1_1	6	1	1	1	4	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2694	2269	2452
1/177/Cars-177-1.txt	177	06-15-2011	1	4	2	2	Target1_AcuraRL_Back	Target1_AcuraRL_Front	Target1_AcuraRL_Side	15000	7500	6000	3000	1_ARL_Back_Cond1_1	1_ARL_Front_Cond1_3	1_ARL_Side_Cond1_1	1	1	NA	NA	4	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	3	2376	3628	4730
1/177/Cars-177-1.txt	177	NA	2	2	3	3	Target2_HondaCivic_Back	Target2_HondaCivic_Front	Target2_HondaCivic_Side	3000	7500	4500	6000	2_HC_Back_Cond1_2	2_HC_Front_Cond1_1	2_HC_Side_Cond1_2	2	NA	1	1	2	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	3	2140	2150	2746
1/177/Cars-177-1.txt	177	NA	3	3	4	4	Target3_FordTaurus_Back	Target3_FordTaurus_Front	Target3_FordTaurus_Side	3000	4500	7500	7500	3_FT_Back_Cond1_3	3_FT_Front_Cond1_2	3_FT_Side_Cond1_3	3	1	1	1	3	4	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	4	2647	1877	2242
1/177/Cars-177-1.txt	177	NA	4	2	4	2	Target4_KiaSpectra_Back	Target4_KiaSpectra_Front	Target4_KiaSpectra_Side	7500	7500	1500	7500	4_KS_Back_Cond1_1	4_KS_Front_Cond1_1	4_KS_Side_Cond1_3	4	1	1	NA	2	4	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2365	2155	1271
1/177/Cars-177-1.txt	177	NA	5	3	3	4	Target5_ChevyImpala_Back	Target5_ChevyImpala_Front	Target5_ChevyImpala_Side	1500	3000	1500	6000	5_CI_Back_Cond1_3	5_CI_Front_Cond1_2	5_CI_Side_Cond1_2	5	NA	NA	1	3	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	3	3415	2191	2108
1/177/Cars-177-1.txt	177	NA	6	4	2	4	Target6_ToyotaCamry_Back	Target6_ToyotaCamry_Front	Target6_ToyotaCamry_Side	7500	7500	1500	1500	6_TC_Back_Cond1_3	6_TC_Front_Cond1_3	6_TC_Side_Cond1_1	6	1	1	1	4	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	2906	2563	2355
1/178/Cars-178-1.txt	178	11-12-2011	1	4	2	2	Target1_AcuraRL_Back	Target1_AcuraRL_Front	Target1_AcuraRL_Side	15000	7500	6000	3000	1_ARL_Back_Cond1_1	1_ARL_Front_Cond1_3	1_ARL_Side_Cond1_1	1	NA	NA	NA	4	2	1	7500	55887	72387	82887	90387	64887	58887	61887	94887	76887	87387	40998	64987	76990	87488	61995	55993	58986	90497	72493	82991	2	3	2487	2870	2338
1/178/Cars-178-1.txt	178	NA	2	2	3	3	Target2_HondaCivic_Back	Target2_HondaCivic_Front	Target2_HondaCivic_Side	3000	7500	4500	6000	2_HC_Back_Cond1_2	2_HC_Front_Cond1_1	2_HC_Side_Cond1_2	2	1	1	1	2	3	1	7500	97887	114387	123387	133887	106887	100887	103887	138387	118887	127887	94994	106997	118983	127994	103988	97987	100996	133995	114486	123497	2	3	766	1667	986
1/178/Cars-178-1.txt	178	NA	3	3	4	4	Target3_FordTaurus_Back	Target3_FordTaurus_Front	Target3_FordTaurus_Side	3000	4500	7500	7500	3_FT_Back_Cond1_3	3_FT_Front_Cond1_2	3_FT_Side_Cond1_3	3	1	1	1	3	4	1	4500	141387	154887	166887	178887	150387	144387	147387	183387	159387	171387	138492	150495	159489	171491	147486	141484	144493	178997	154992	166995	3	4	2858	1424	1612
1/178/Cars-178-1.txt	178	NA	4	2	4	2	Target4_KiaSpectra_Back	Target4_KiaSpectra_Front	Target4_KiaSpectra_Side	7500	7500	1500	7500	4_KS_Back_Cond1_1	4_KS_Front_Cond1_1	4_KS_Side_Cond1_3	4	1	1	1	2	4	1	7500	190887	207387	213387	225387	199887	193887	196887	229887	211887	217887	183494	199994	211997	217982	196985	190984	193993	225488	207483	213485	2	4	1314	1248	1569
1/178/Cars-178-1.txt	178	NA	5	3	3	4	Target5_ChevyImpala_Back	Target5_ChevyImpala_Front	Target5_ChevyImpala_Side	1500	3000	1500	6000	5_CI_Back_Cond1_3	5_CI_Front_Cond1_2	5_CI_Side_Cond1_2	5	1	1	1	3	3	1	3000	231387	243387	249387	259887	240387	234387	237387	264387	247887	253887	229984	240483	247989	253990	237490	231489	234498	259992	243492	249493	3	3	1341	1898	1207
1/178/Cars-178-1.txt	178	NA	6	4	2	4	Target6_ToyotaCamry_Back	Target6_ToyotaCamry_Front	Target6_ToyotaCamry_Side	7500	7500	1500	1500	6_TC_Back_Cond1_3	6_TC_Front_Cond1_3	6_TC_Side_Cond1_1	6	1	1	1	4	2	1	7500	271887	288387	294387	300387	280887	274887	277887	304887	292887	298887	264488	280988	292991	298992	277996	271994	274987	300497	288494	294496	4	2	2073	2520	2451
1/179/Cars-179-1.txt	179	11-12-2011	1	4	2	2	Target1_AcuraRL_Back	Target1_AcuraRL_Front	Target1_AcuraRL_Side	15000	7500	6000	3000	1_ARL_Back_Cond1_1	1_ARL_Front_Cond1_3	1_ARL_Side_Cond1_1	1	1	1	NA	4	2	1	7500	52715	69215	79715	87215	61715	55715	58715	91715	73715	84215	37818	61823	73826	84324	58814	52813	55822	87316	69312	79811	4	3	3385	2034	3190
1/179/Cars-179-1.txt	179	NA	2	2	3	3	Target2_HondaCivic_Back	Target2_HondaCivic_Front	Target2_HondaCivic_Side	3000	7500	4500	6000	2_HC_Back_Cond1_2	2_HC_Front_Cond1_1	2_HC_Side_Cond1_2	2	1	1	1	2	3	1	7500	94715	111215	120215	130715	103715	97715	100715	135215	115715	124715	91813	103816	115819	124812	100824	94822	97815	130814	111322	120316	2	3	2326	1653	1719
1/179/Cars-179-1.txt	179	NA	3	3	4	4	Target3_FordTaurus_Back	Target3_FordTaurus_Front	Target3_FordTaurus_Side	3000	4500	7500	7500	3_FT_Back_Cond1_3	3_FT_Front_Cond1_2	3_FT_Side_Cond1_3	3	1	1	1	3	4	1	4500	138215	151715	163715	175715	147215	141215	144215	180215	156215	168215	135311	147313	156324	168310	144321	138320	141312	175816	151810	163813	3	4	1823	1756	2085
1/179/Cars-179-1.txt	179	NA	4	2	4	2	Target4_KiaSpectra_Back	Target4_KiaSpectra_Front	Target4_KiaSpectra_Side	7500	7500	1500	7500	4_KS_Back_Cond1_1	4_KS_Front_Cond1_1	4_KS_Side_Cond1_3	4	1	1	1	2	4	1	7500	187715	204215	210215	222215	196715	190715	193715	226715	208715	214715	180313	196812	208815	214816	193820	187818	190811	222322	204318	210319	2	4	1563	2049	2114
1/179/Cars-179-1.txt	179	NA	5	3	3	4	Target5_ChevyImpala_Back	Target5_ChevyImpala_Front	Target5_ChevyImpala_Side	1500	3000	1500	6000	5_CI_Back_Cond1_3	5_CI_Front_Cond1_2	5_CI_Side_Cond1_2	5	1	1	1	3	3	1	3000	228215	240215	246215	256715	237215	231215	234215	261215	244715	250715	226819	237317	244823	250824	234325	228323	231316	256826	240310	246311	3	3	1548	2793	2253
1/179/Cars-179-1.txt	179	NA	6	4	2	4	Target6_ToyotaCamry_Back	Target6_ToyotaCamry_Front	Target6_ToyotaCamry_Side	7500	7500	1500	1500	6_TC_Back_Cond1_3	6_TC_Front_Cond1_3	6_TC_Side_Cond1_1	6	1	1	1	4	2	1	7500	268715	285215	291215	297215	277715	271715	274715	301715	289715	295715	261323	277822	289825	295810	274813	268812	271821	297314	285311	291313	4	2	2551	1881	2742
1/182/Cars-182-1.txt	182	04-30-2012	1	4	2	2	Target1_AcuraRL_Back	Target1_AcuraRL_Front	Target1_AcuraRL_Side	15000	7500	6000	3000	1_ARL_Back_Cond1_1	1_ARL_Front_Cond1_3	1_ARL_Side_Cond1_1	1	NA	NA	1	4	2	1	7500	57322	73822	84322	91822	66322	60322	63322	96322	78322	88822	42427	66433	78419	88918	63424	57422	60432	91927	73922	84421	2	2	2115	2077	2178
1/182/Cars-182-1.txt	182	NA	2	2	3	3	Target2_HondaCivic_Back	Target2_HondaCivic_Front	Target2_HondaCivic_Side	3000	7500	4500	6000	2_HC_Back_Cond1_2	2_HC_Front_Cond1_1	2_HC_Side_Cond1_2	2	1	1	1	2	3	1	7500	99322	115822	124822	135322	108322	102322	105322	139822	120322	129322	96424	108426	120429	129423	105417	99433	102425	135425	115932	124926	2	3	1161	2018	1080
1/182/Cars-182-1.txt	182	NA	3	3	4	4	Target3_FordTaurus_Back	Target3_FordTaurus_Front	Target3_FordTaurus_Side	3000	4500	7500	7500	3_FT_Back_Cond1_3	3_FT_Front_Cond1_2	3_FT_Side_Cond1_3	3	1	1	NA	3	4	1	4500	142822	156322	168322	180322	151822	145822	148822	184822	160822	172822	139922	151924	160918	172921	148932	142931	145923	180427	156421	168424	3	3	2664	1329	2812
1/182/Cars-182-1.txt	182	NA	4	2	4	2	Target4_KiaSpectra_Back	Target4_KiaSpectra_Front	Target4_KiaSpectra_Side	7500	7500	1500	7500	4_KS_Back_Cond1_1	4_KS_Front_Cond1_1	4_KS_Side_Cond1_3	4	1	1	NA	2	4	1	7500	192322	208822	214822	226822	201322	195322	198322	231322	213322	219322	184924	201424	213427	219428	198432	192430	195422	226918	208930	214931	2	2	1880	2884	2658
1/182/Cars-182-1.txt	182	NA	5	3	3	4	Target5_ChevyImpala_Back	Target5_ChevyImpala_Front	Target5_ChevyImpala_Side	1500	3000	1500	6000	5_CI_Back_Cond1_3	5_CI_Front_Cond1_2	5_CI_Side_Cond1_2	5	1	1	1	3	3	1	3000	232822	244822	250822	261322	241822	235822	238822	265822	249322	255322	231431	241929	249419	255420	238920	232919	235928	261422	244922	250923	3	3	1919	1989	1976
1/182/Cars-182-1.txt	182	NA	6	4	2	4	Target6_ToyotaCamry_Back	Target6_ToyotaCamry_Front	Target6_ToyotaCamry_Side	7500	7500	1500	1500	6_TC_Back_Cond1_3	6_TC_Front_Cond1_3	6_TC_Side_Cond1_1	6	1	1	1	4	2	1	7500	273322	289822	295822	301822	282322	276322	279322	306322	294322	300322	265919	282418	294421	300423	279426	273425	276417	301927	289924	295926	4	2	2389	1887	2047
1/183/Cars-183-1.txt	183	08-10-2011	1	4	2	2	Target1_AcuraRL_Back	Target1_AcuraRL_Front	Target1_AcuraRL_Side	15000	7500	6000	3000	1_ARL_Back_Cond1_1	1_ARL_Front_Cond1_3	1_ARL_Side_Cond1_1	1	1	1	NA	4	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	3	2288	3656	2859
1/183/Cars-183-1.txt	183	NA	2	2	3	3	Target2_HondaCivic_Back	Target2_HondaCivic_Front	Target2_HondaCivic_Side	3000	7500	4500	6000	2_HC_Back_Cond1_2	2_HC_Front_Cond1_1	2_HC_Side_Cond1_2	2	1	NA	1	2	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	3	1968	3145	2913
1/183/Cars-183-1.txt	183	NA	3	3	4	4	Target3_FordTaurus_Back	Target3_FordTaurus_Front	Target3_FordTaurus_Side	3000	4500	7500	7500	3_FT_Back_Cond1_3	3_FT_Front_Cond1_2	3_FT_Side_Cond1_3	3	1	NA	1	3	4	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	3563	NA	2884
1/183/Cars-183-1.txt	183	NA	4	2	4	2	Target4_KiaSpectra_Back	Target4_KiaSpectra_Front	Target4_KiaSpectra_Side	7500	7500	1500	7500	4_KS_Back_Cond1_1	4_KS_Front_Cond1_1	4_KS_Side_Cond1_3	4	1	1	NA	2	4	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2267	2371	3255
1/183/Cars-183-1.txt	183	NA	5	3	3	4	Target5_ChevyImpala_Back	Target5_ChevyImpala_Front	Target5_ChevyImpala_Side	1500	3000	1500	6000	5_CI_Back_Cond1_3	5_CI_Front_Cond1_2	5_CI_Side_Cond1_2	5	NA	NA	NA	3	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	1966	3574	4164
